,0
11220,ME
11221,FL
11222,GA
11223,TX
11224,FL
11225,KS
11226,CA
11227,CA
11228,NY
11229,FL
11230,TX
11231,AZ
11232,TX
11233,MN
11234,MA
11235,CA
11236,TX
11237,IN
11238,VA
11239,NY
11240,VA
11241,AZ
11242,TX
11243,CA
11244,NC
11245,CA
11246,MN
11247,TX
11248,WA
11249,PA
11250,PA
11251,PA
11252,IL
11253,TX
11254,MA
11255,CO
11256,PA
11257,AL
11258,PA
11259,NY
11260,IN
11261,WA
11262,GA
11263,NY
11264,GA
11265,WI
11266,NY
11267,MI
11268,CA
11269,TX
11270,MI
11271,TX
11272,PA
11273,CA
11274,NM
11275,SC
11276,GA
11277,CT
11278,NY
11279,MD
11280,GA
11281,NV
11282,CA
11283,CA
11284,CA
11285,CA
11286,NY
11287,NY
11288,TN
11289,CA
11290,TX
11291,TX
11292,CA
11293,KY
11294,PA
11295,MO
11296,CA
11297,NC
11298,NV
11299,TX
11300,WI
11301,CA
11302,MA
11303,DE
11304,FL
11305,TX
11306,OR
11307,PA
11308,IN
11309,WA
11310,AZ
11311,IN
11312,NE
11313,WY
11314,CA
11315,FL
11316,TX
11317,FL
11318,NY
11319,OK
11320,MA
11321,KY
11322,LA
11323,OH
11324,CA
11325,NY
11326,TX
11327,AZ
11328,NV
11329,TN
11330,WA
11331,MN
11332,MI
11333,UT
11334,AL
11335,KS
11336,NJ
11337,IL
11338,OR
11339,PA
11340,CA
11341,CA
11342,IL
11343,CA
11344,OH
11345,AZ
11346,TX
11347,OH
11348,OH
11349,FL
11350,CA
11351,OH
11352,CO
11353,TX
11354,TX
11355,MO
11356,OH
11357,PA
11358,NY
11359,NY
11360,TX
11361,TX
11362,VA
11363,CO
11364,NV
11365,VT
11366,FL
11367,IN
11368,GA
11369,VA
11370,CA
11371,TX
11372,TX
11373,TX
11374,WA
11375,AZ
11376,TX
11377,TX
11378,NY
11379,TX
11380,VA
11381,NY
11382,CA
11383,NY
11384,AZ
11385,PA
11386,CO
11387,OH
11388,FL
11389,TX
11390,VA
11391,MI
11392,NY
11393,MI
11394,NY
11395,NY
11396,MO
11397,NY
11398,IL
11399,AR
11400,TX
11401,TX
11402,OR
11403,WA
11404,TX
11405,TX
11406,MT
11407,CT
11408,CA
11409,TX
11410,AK
11411,TX
11412,TX
11413,MT
11414,PA
11415,OH
11416,LA
11417,MD
11418,PA
11419,CA
11420,MI
11421,RI
11422,FL
11423,IL
11424,IL
11425,CA
11426,PA
11427,NJ
11428,TX
11429,NC
11430,PA
11431,NC
11432,TX
11433,TX
11434,CO
11435,VA
11436,FL
11437,CO
11438,TX
11439,NY
11440,SC
11441,OK
11442,VA
11443,CA
11444,FL
11445,SC
11446,FL
11447,WI
11448,OK
11449,AL
11450,TX
11451,UT
11452,NY
11453,NJ
11454,CA
11455,PA
11456,PA
11457,MT
11458,IN
11459,PA
11460,TX
11461,PA
11462,TN
11463,MI
11464,TX
11465,CA
11466,TX
11467,CA
11468,PA
11469,IL
11470,OH
11471,MN
11472,MI
11473,MO
11474,CA
11475,CA
11476,CO
11477,OK
11478,KS
11479,PA
11480,TX
11481,MD
11482,CO
11483,PA
11484,WA
11485,CO
11486,OH
11487,TX
11488,MI
11489,MI
11490,WA
11491,OH
11492,NV
11493,AL
11494,CA
11495,FL
11496,NV
11497,NJ
11498,AR
11499,NM
11500,CA
11501,MD
11502,CA
11503,VA
11504,IN
11505,MI
11506,IL
11507,CA
11508,RI
11509,MO
11510,TX
11511,NJ
11512,KY
11513,TX
11514,CA
11515,CO
11516,LA
11517,MA
11518,OH
11519,OH
11520,CA
11521,MO
11522,CA
11523,WA
11524,TX
11525,TX
11526,RI
11527,VA
11528,MI
11529,PA
11530,WI
11531,AZ
11532,PA
11533,TX
11534,CO
11535,OH
11536,CA
11537,MA
11538,MO
11539,AZ
11540,VA
11541,IL
11542,NV
11543,CA
11544,CA
11545,KY
11546,IL
11547,CA
11548,NM
11549,CA
11550,TX
11551,OH
11552,CO
11553,IL
11554,AZ
11555,UT
11556,TN
11557,TX
11558,GA
11559,CA
11560,CA
11561,GA
11562,MA
11563,IL
11564,TX
11565,CA
11566,AZ
11567,MA
11568,IL
11569,NY
11570,CA
11571,PA
11572,OH
11573,CA
11574,VA
11575,CA
11576,VA
11577,MI
11578,PA
11579,TX
11580,FL
11581,WA
11582,TX
11583,NY
11584,CA
11585,PA
11586,CA
11587,NY
11588,OH
11589,OH
11590,TX
11591,PA
11592,IL
11593,TX
11594,TX
11595,SC
11596,TX
11597,NY
11598,NY
11599,CA
11600,TX
11601,MI
11602,MN
11603,FL
11604,CA
11605,NJ
11606,TX
11607,PA
11608,NY
11609,MI
11610,TX
11611,TX
11612,TX
11613,CA
11614,MN
11615,WA
11616,NY
11617,NY
11618,IL
11619,MN
11620,CA
11621,TX
11622,IL
11623,PA
11624,CA
11625,LA
11626,CA
11627,MI
11628,FL
11629,NC
11630,CA
11631,IL
11632,CA
11633,AZ
11634,CA
11635,AZ
11636,WA
11637,CO
11638,TX
11639,NY
11640,MI
11641,AL
11642,CA
11643,FL
11644,TN
11645,WI
11646,AZ
11647,PA
11648,OH
11649,AZ
11650,CO
11651,TX
11652,CA
11653,CA
11654,WA
11655,VA
11656,IL
11657,OK
11658,TX
11659,MI
11660,WI
11661,CO
11662,NY
11663,FL
11664,TX
11665,CO
11666,CA
11667,VA
11668,CO
11669,WI
11670,MI
11671,PA
11672,CA
11673,TX
11674,PA
11675,PA
11676,CA
11677,TX
11678,FL
11679,OH
11680,CA
11681,CA
11682,TX
11683,TN
11684,VA
11685,CA
11686,CA
11687,CA
11688,IL
11689,WA
11690,KY
11691,NY
11692,ID
11693,CA
11694,TX
11695,CO
11696,NY
11697,CA
11698,HI
11699,NJ
11700,CA
11701,CA
11702,CA
11703,CO
11704,FL
11705,RI
11706,CT
11707,TX
11708,MN
11709,MA
11710,CA
11711,CO
11712,CA
11713,TX
11714,UT
11715,CA
11716,NV
11717,GA
11718,TX
11719,NV
11720,PA
11721,MA
11722,VA
11723,CA
11724,TN
11725,TN
11726,NY
11727,TX
11728,FL
11729,IL
11730,WI
11731,WA
11732,VA
11733,WA
11734,NM
11735,CA
11736,MA
11737,MO
11738,CA
11739,CA
11740,CO
11741,MA
11742,ID
11743,CA
11744,NY
11745,CO
11746,IN
11747,NY
11748,MN
11749,TX
11750,IL
11751,NV
11752,FL
11753,SC
11754,NV
11755,CA
11756,OH
11757,AZ
11758,FL
11759,CT
11760,TX
11761,NV
11762,UT
11763,UT
11764,TX
11765,CA
11766,CA
11767,OH
11768,WI
11769,TX
11770,TX
11771,CA
11772,WI
11773,TX
11774,CA
11775,PA
11776,CA
11777,MI
11778,PA
11779,TX
11780,TX
11781,VA
11782,FL
11783,WA
11784,FL
11785,OH
11786,IL
11787,WV
11788,CA
11789,TX
11790,NY
11791,TX
11792,NY
11793,TX
11794,IL
11795,AZ
11796,WY
11797,MD
11798,OR
11799,CA
11800,IL
11801,MA
11802,OH
11803,TX
11804,TX
11805,TX
11806,CO
11807,TX
11808,AZ
11809,VA
11810,MI
11811,NY
11812,WI
11813,WA
11814,TX
11815,CO
11816,TN
11817,NY
11818,MA
11819,TX
11820,TX
11821,OH
11822,TN
11823,FL
11824,AZ
11825,MO
11826,CA
11827,WV
11828,CO
11829,FL
11830,NJ
11831,IL
11832,IL
11833,MI
11834,IL
11835,IL
11836,NY
11837,MN
11838,CO
11839,VA
11840,CA
11841,NY
11842,PA
11843,CO
11844,IN
11845,CA
11846,IL
11847,IN
11848,NY
11849,WA
11850,IL
11851,TX
11852,FL
11853,CA
11854,AZ
11855,MN
11856,NY
11857,CA
11858,OR
11859,GA
11860,MO
11861,CA
11862,MI
11863,CT
11864,MD
11865,TX
11866,IL
11867,CO
11868,FL
11869,IN
11870,OH
11871,DE
11872,IL
11873,MO
11874,TX
11875,MI
11876,PA
11877,TN
11878,CO
11879,MO
11880,FL
11881,CA
11882,TN
11883,OH
11884,PA
11885,MD
11886,OH
11887,CA
11888,WA
11889,PA
11890,AZ
11891,FL
11892,MA
11893,TX
11894,TX
11895,TX
11896,IN
11897,TX
11898,WV
11899,CA
11900,CO
11901,GA
11902,CO
11903,CA
11904,CA
11905,NY
11906,IN
11907,PA
11908,MI
11909,CA
11910,RI
11911,SC
11912,KY
11913,HI
11914,CA
11915,CT
11916,FL
11917,TX
11918,FL
11919,LA
11920,CT
11921,CA
11922,TX
11923,CA
11924,KY
11925,FL
11926,KY
11927,TN
11928,CO
11929,KS
11930,CA
11931,AZ
11932,NY
11933,WI
11934,PA
11935,NJ
11936,MN
11937,TX
11938,IN
11939,GA
11940,WA
11941,CA
11942,UT
11943,CA
11944,VA
11945,TX
11946,TX
11947,VA
11948,NJ
11949,NJ
11950,TX
11951,TN
11952,UT
11953,NV
11954,MO
11955,CA
11956,MO
11957,PA
11958,FL
11959,TX
11960,TX
11961,TX
11962,TX
11963,TX
11964,TX
11965,MN
11966,SC
11967,CA
11968,TX
11969,MO
11970,NY
11971,TX
11972,TX
11973,IL
11974,TX
11975,FL
11976,IL
11977,TX
11978,TX
11979,FL
11980,OH
11981,CA
11982,NY
11983,NY
11984,KS
11985,PA
11986,NY
11987,CA
11988,AZ
11989,WI
11990,TX
11991,CA
11992,OR
11993,CO
11994,OR
11995,CA
11996,TX
11997,UT
11998,IL
11999,MI
12000,MD
12001,PA
12002,CA
12003,TX
12004,FL
12005,FL
12006,IL
12007,NY
12008,NY
12009,CO
12010,NY
12011,CA
12012,FL
12013,CO
12014,OH
12015,PA
12016,MI
12017,MD
12018,WI
12019,HI
12020,IN
12021,NY
12022,AZ
12023,NC
12024,AL
12025,OK
12026,NY
12027,TX
12028,CA
12029,TX
12030,TN
12031,NY
12032,CA
12033,NJ
12034,IN
12035,OK
12036,CA
12037,PA
12038,TX
12039,KY
12040,NY
12041,ID
12042,CA
12043,CA
12044,WA
12045,MI
12046,WA
12047,DE
12048,WA
12049,CT
12050,PA
12051,GA
12052,FL
12053,CA
12054,PA
12055,NY
12056,NC
12057,NY
12058,IN
12059,IN
12060,IL
12061,TX
12062,AZ
12063,GA
12064,AZ
12065,TX
12066,NY
12067,CA
12068,MI
12069,GA
12070,AZ
12071,NM
12072,NY
12073,NJ
12074,TX
12075,TN
12076,TX
12077,CO
12078,IN
12079,NJ
12080,FL
12081,IL
12082,TX
12083,NY
12084,WA
12085,AZ
12086,LA
12087,PA
12088,AZ
12089,TX
12090,MN
12091,CA
12092,WA
12093,TX
12094,CA
12095,TX
12096,VA
12097,KS
12098,AZ
12099,AZ
12100,CA
12101,CO
12102,CA
12103,FL
12104,MO
12105,IL
12106,IN
12107,OR
12108,NY
12109,PA
12110,TX
12111,WI
12112,GA
12113,MI
12114,TX
12115,TX
12116,TX
12117,MN
12118,GA
12119,TX
12120,CA
12121,CO
12122,CO
12123,IL
12124,TX
12125,VA
12126,FL
12127,TX
12128,KS
12129,FL
12130,TX
12131,GA
12132,CO
12133,TN
12134,AZ
12135,NY
12136,SC
12137,IL
12138,TX
12139,PA
12140,TX
12141,CA
12142,TN
12143,NM
12144,FL
12145,PA
12146,IL
12147,GA
12148,AR
12149,TX
12150,TX
12151,TX
12152,SC
12153,IN
12154,GA
12155,TX
12156,MI
12157,TX
12158,FL
12159,OH
12160,CA
12161,CA
12162,KS
12163,AR
12164,FL
12165,NJ
12166,NY
12167,IN
12168,PA
12169,MO
12170,PA
12171,NC
12172,MI
12173,NY
12174,IN
12175,CA
12176,NY
12177,AZ
12178,MI
12179,PA
12180,GA
12181,PA
12182,TX
12183,CA
12184,IN
12185,CA
12186,MO
12187,MD
12188,CA
12189,CA
12190,IN
12191,UT
12192,CA
12193,FL
12194,FL
12195,KS
12196,OH
12197,CA
12198,NC
12199,IN
12200,TN
12201,PA
12202,CA
12203,NY
12204,LA
12205,CA
12206,OH
12207,TX
12208,CO
12209,WA
12210,TX
12211,TX
12212,CO
12213,IL
12214,OH
12215,CA
12216,OH
12217,FL
12218,NJ
12219,MA
12220,MD
12221,FL
12222,NJ
12223,NY
12224,GA
12225,MA
12226,MI
12227,WA
12228,PA
12229,UT
12230,CA
12231,FL
12232,FL
12233,TX
12234,VA
12235,GA
12236,IL
12237,OH
12238,MA
12239,CA
12240,OH
12241,MA
12242,AL
12243,CA
12244,PA
12245,KY
12246,TN
12247,AL
12248,PA
12249,PA
12250,MI
12251,FL
12252,MA
12253,NV
12254,CA
12255,TX
12256,WA
12257,PA
12258,CA
12259,UT
12260,PA
12261,NY
12262,OK
12263,MO
12264,NY
12265,CA
12266,NY
12267,TX
12268,MN
12269,CA
12270,CA
12271,TX
12272,WA
12273,CO
12274,CA
12275,MD
12276,AZ
12277,TX
12278,IN
12279,TX
12280,FL
12281,CO
12282,KY
12283,CA
12284,GA
12285,PA
12286,PA
12287,NY
12288,MA
12289,UT
12290,FL
12291,TX
12292,MN
12293,MO
12294,CA
12295,MO
12296,AZ
12297,MO
12298,MN
12299,MA
12300,LA
12301,TX
12302,CA
12303,FL
12304,WA
12305,TX
12306,VA
12307,CA
12308,PA
12309,TN
12310,SC
12311,AZ
12312,TX
12313,OK
12314,PA
12315,NY
12316,MI
12317,PA
12318,TN
12319,TN
12320,TX
12321,PA
12322,AZ
12323,NY
12324,OR
12325,CA
12326,GA
12327,CA
12328,TX
12329,FL
12330,AZ
12331,NC
12332,PA
12333,IN
12334,MN
12335,SC
12336,NE
12337,WA
12338,TX
12339,CT
12340,TX
12341,CA
12342,WI
12343,KY
12344,CA
12345,KS
12346,TX
12347,CA
12348,GA
12349,NY
12350,HI
12351,MN
12352,WA
12353,NY
12354,CA
12355,MI
12356,AR
12357,TX
12358,IN
12359,VA
12360,CA
12361,OH
12362,AR
12363,NY
12364,TX
12365,IL
12366,PA
12367,CA
12368,KS
12369,PA
12370,CO
12371,WI
12372,CT
12373,TX
12374,AZ
12375,TX
12376,PA
12377,PA
12378,TX
12379,IL
12380,TX
12381,MO
12382,OH
12383,CA
12384,PA
12385,FL
12386,CO
12387,TX
12388,AR
12389,AZ
12390,CA
12391,NJ
12392,MI
12393,NY
12394,FL
12395,CA
12396,TX
12397,FL
12398,CT
12399,NY
12400,CA
12401,AZ
12402,RI
12403,TX
12404,OH
12405,MN
12406,TX
12407,PA
12408,MI
12409,NC
12410,CA
12411,CA
12412,UT
12413,IL
12414,OK
12415,TX
12416,CT
12417,CA
12418,TN
12419,AL
12420,NY
12421,LA
12422,TX
12423,OH
12424,NJ
12425,NV
12426,WV
12427,MI
12428,CA
12429,OH
12430,CA
12431,CO
12432,MN
12433,PA
12434,OH
12435,TX
12436,FL
12437,IL
12438,TX
12439,CA
12440,PA
12441,NY
12442,IL
12443,CA
12444,PA
12445,PA
12446,OH
12447,MI
12448,FL
12449,NY
12450,MI
12451,TX
12452,CA
12453,CA
12454,CA
12455,WA
12456,KS
12457,SC
12458,NJ
12459,CA
12460,NY
12461,VA
12462,PA
12463,TX
12464,CO
12465,PA
12466,CA
12467,TX
12468,TX
12469,AZ
12470,TX
12471,GA
12472,GA
12473,NY
12474,IL
12475,TN
12476,MD
12477,TX
12478,CO
12479,IN
12480,PA
12481,AZ
12482,TX
12483,KY
12484,NY
12485,NY
12486,MN
12487,CA
12488,IL
12489,NY
12490,TX
12491,TN
12492,TN
12493,TN
12494,OH
12495,IL
12496,TX
12497,CA
12498,VA
12499,NY
12500,OH
12501,TX
12502,TN
12503,WA
12504,NJ
12505,PA
12506,FL
12507,CO
12508,MI
12509,OH
12510,VT
12511,TX
12512,CA
12513,NJ
12514,IL
12515,PA
12516,OR
12517,CO
12518,TX
12519,NY
12520,PA
12521,MS
12522,OH
12523,TX
12524,OR
12525,CA
12526,PA
12527,MI
12528,NY
12529,FL
12530,MO
12531,CA
12532,AZ
12533,CA
12534,OK
12535,CO
12536,NJ
12537,CA
12538,TX
12539,NJ
12540,CO
12541,CO
12542,OH
12543,CA
12544,CA
12545,OH
12546,TX
12547,IL
12548,MD
12549,PA
12550,CA
12551,CO
12552,OH
12553,MI
12554,PA
12555,TN
12556,TN
12557,KS
12558,TX
12559,NE
12560,TX
12561,MO
12562,FL
12563,VA
12564,UT
12565,AZ
12566,FL
12567,MI
12568,MA
12569,TX
12570,HI
12571,LA
12572,IL
12573,CA
12574,PA
12575,MA
12576,FL
12577,AZ
12578,TX
12579,HI
12580,AZ
12581,MD
12582,SC
12583,OH
12584,IL
12585,IN
12586,AZ
12587,NJ
12588,OR
12589,TN
12590,OK
12591,DE
12592,WA
12593,TX
12594,KS
12595,AZ
12596,NV
12597,OH
12598,FL
12599,TX
12600,IL
12601,CA
12602,TX
12603,NY
12604,TX
12605,VA
12606,CA
12607,NV
12608,TX
12609,CO
12610,CT
12611,CA
12612,MN
12613,IN
12614,RI
12615,AL
12616,IN
12617,NC
12618,OH
12619,PA
12620,LA
12621,NY
12622,TX
12623,KS
12624,IL
12625,CA
12626,CT
12627,PA
12628,AL
12629,OR
12630,FL
12631,PA
12632,FL
12633,NY
12634,MN
12635,FL
12636,MI
12637,NY
12638,CO
12639,CA
12640,MO
12641,CO
12642,NC
12643,NY
12644,CA
12645,TX
12646,NJ
12647,NY
12648,CA
12649,PA
12650,MO
12651,OR
12652,AR
12653,MN
12654,PA
12655,CA
12656,NC
12657,NY
12658,CA
12659,CA
12660,NY
12661,FL
12662,MO
12663,TX
12664,OR
12665,TX
12666,TX
12667,CA
12668,NY
12669,KS
12670,CA
12671,GA
12672,TX
12673,WA
12674,MA
12675,MA
12676,CA
12677,MI
12678,FL
12679,WA
12680,MA
12681,AR
12682,GA
12683,NM
12684,PA
12685,NY
12686,TX
12687,NV
12688,NJ
12689,NV
12690,MI
12691,DE
12692,CA
12693,TX
12694,CA
12695,TX
12696,IL
12697,TX
12698,CA
12699,MI
12700,IN
12701,NH
12702,NJ
12703,NM
12704,CA
12705,VA
12706,AL
12707,NV
12708,LA
12709,CO
12710,FL
12711,WA
12712,TX
12713,SC
12714,TX
12715,WY
12716,CO
12717,FL
12718,PA
12719,Paris
12720,TX
12721,MI
12722,TX
12723,TN
12724,NC
12725,MA
12726,MA
12727,CA
12728,AZ
12729,KS
12730,TX
12731,AZ
12732,TX
12733,TX
12734,VA
12735,NH
12736,TN
12737,IL
12738,TX
12739,IN
12740,NV
12741,IL
12742,UT
12743,WA
12744,WI
12745,WA
12746,IL
12747,WI
12748,KS
12749,FL
12750,CO
12751,MN
12752,NY
12753,SC
12754,CA
12755,CA
12756,NC
12757,PA
12758,TX
12759,CA
12760,TX
12761,CA
12762,OH
12763,CO
12764,KY
12765,MA
12766,MA
12767,CA
12768,NV
12769,CA
12770,CA
12771,CA
12772,IL
12773,FL
12774,IL
12775,NY
12776,CA
12777,TN
12778,MI
12779,FL
12780,FL
12781,CA
12782,WA
12783,MD
12784,MO
12785,IN
12786,NY
12787,NY
12788,AZ
12789,MD
12790,MD
12791,NJ
12792,OR
12793,MA
12794,NM
12795,WI
12796,PA
12797,CA
12798,NY
12799,AR
12800,OR
12801,TN
12802,CA
12803,CA
12804,CA
12805,TX
12806,TX
12807,TX
12808,GA
12809,CA
12810,IL
12811,MI
12812,NC
12813,NY
12814,NY
12815,CA
12816,NC
12817,TX
12818,OK
12819,MS
12820,CO
12821,IL
12822,CA
12823,MI
12824,NY
12825,CA
12826,MO
12827,TX
12828,OK
12829,TX
12830,TX
12831,OH
12832,MO
12833,WA
12834,PA
12835,GA
12836,PA
12837,CO
12838,FL
12839,UT
12840,CA
12841,MA
12842,NY
12843,GA
12844,PA
12845,NC
12846,NY
12847,FL
12848,PA
12849,CA
12850,GA
12851,MA
12852,NC
12853,OH
12854,TX
12855,PA
12856,IL
12857,CA
12858,TN
12859,FL
12860,CO
12861,NY
12862,NE
12863,CT
12864,CO
12865,PA
12866,OH
12867,CA
12868,FL
12869,NC
12870,OH
12871,CA
12872,AR
12873,OH
12874,TX
12875,MI
12876,PA
12877,NE
12878,OH
12879,CA
12880,NJ
12881,NY
12882,KY
12883,MI
12884,NV
12885,TX
12886,CA
12887,TX
12888,CT
12889,CA
12890,TX
12891,TX
12892,TX
12893,MD
12894,CO
12895,AR
12896,TX
12897,TX
12898,CA
12899,IL
12900,SC
12901,AZ
12902,IN
12903,TN
12904,TN
12905,AZ
12906,VA
12907,CT
12908,NC
12909,CA
12910,TX
12911,NY
12912,NC
12913,TX
12914,CA
12915,TN
12916,PA
12917,TX
12918,NY
12919,CO
12920,FL
12921,WI
12922,VA
12923,CA
12924,PA
12925,TN
12926,IN
12927,WY
12928,MA
12929,MA
12930,AZ
12931,RI
12932,NC
12933,TX
12934,TX
12935,AZ
12936,MO
12937,AR
12938,MA
12939,GA
12940,TX
12941,PA
12942,CA
12943,GA
12944,NC
12945,VA
12946,MI
12947,PA
12948,OH
12949,TN
12950,MI
12951,FL
12952,SC
12953,WA
12954,FL
12955,UT
12956,TX
12957,IL
12958,CA
12959,NC
12960,NY
12961,PA
12962,WV
12963,KY
12964,FL
12965,WA
12966,CA
12967,NY
12968,PA
12969,OH
12970,WA
12971,TX
12972,SC
12973,KY
12974,AZ
12975,WA
12976,SC
12977,KY
12978,VA
12979,PA
12980,OH
12981,NY
12982,IL
12983,OH
12984,VA
12985,MA
12986,IL
12987,TX
12988,WV
12989,OH
12990,IL
12991,KY
12992,TX
12993,NY
12994,PA
12995,WA
12996,OH
12997,MI
12998,PA
12999,TX
13000,OH
13001,NJ
13002,CA
13003,MA
13004,PA
13005,OH
13006,SC
13007,AZ
13008,CA
13009,FL
13010,NH
13011,FL
13012,VA
13013,CA
13014,PA
13015,OH
13016,TX
13017,AR
13018,MO
13019,KY
13020,TX
13021,HI
13022,WA
13023,PA
13024,IL
13025,MA
13026,MA
13027,CA
13028,FL
13029,GA
13030,CA
13031,OH
13032,NV
13033,MI
13034,IN
13035,GA
13036,CA
13037,PA
13038,MA
13039,FL
13040,OH
13041,VA
13042,TX
13043,SC
13044,NJ
13045,OH
13046,PA
13047,OH
13048,PA
13049,VA
13050,AZ
13051,MI
13052,CA
13053,OR
13054,TX
13055,CA
13056,RI
13057,TX
13058,CO
13059,CA
13060,CT
13061,CA
13062,PA
13063,AZ
13064,MO
13065,TX
13066,FL
13067,NY
13068,PA
13069,MI
13070,CA
13071,PA
13072,WI
13073,MI
13074,CA
13075,CA
13076,AZ
13077,CA
13078,MI
13079,TX
13080,TX
13081,CA
13082,KY
13083,CO
13084,TX
13085,WA
13086,TX
13087,CA
13088,NJ
13089,SC
13090,CA
13091,AZ
13092,NJ
13093,TX
13094,TX
13095,PA
13096,NY
13097,CA
13098,NV
13099,AZ
13100,MN
13101,NJ
13102,NY
13103,OH
13104,FL
13105,LA
13106,CA
13107,VA
13108,GA
13109,CA
13110,IN
13111,NY
13112,TX
13113,IN
13114,VA
13115,AZ
13116,DE
13117,IN
13118,CA
13119,OH
13120,NY
13121,CO
13122,MN
13123,CT
13124,TX
13125,NC
13126,PA
13127,PA
13128,OH
13129,OH
13130,CO
13131,FL
13132,PA
13133,NC
13134,MO
13135,MA
13136,CA
13137,NY
13138,NY
13139,MA
13140,NY
13141,CA
13142,TX
13143,TX
13144,NC
13145,IL
13146,CO
13147,AZ
13148,GA
13149,CA
13150,NY
13151,TX
13152,MA
13153,MI
13154,WA
13155,MO
13156,NY
13157,MI
13158,FL
13159,CA
13160,AZ
13161,GA
13162,MD
13163,FL
13164,NY
13165,CA
13166,TX
13167,CO
13168,NC
13169,NV
13170,PA
13171,OH
13172,NC
13173,MA
13174,TN
13175,TX
13176,WI
13177,CO
13178,TX
13179,IN
13180,TX
13181,NC
13182,TX
13183,VA
13184,CA
13185,IL
13186,GA
13187,TX
13188,CA
13189,MO
13190,FL
13191,FL
13192,AZ
13193,VA
13194,CO
13195,TX
13196,PA
13197,FL
13198,SC
13199,FL
13200,CO
13201,MD
13202,CA
13203,TX
13204,PA
13205,CA
13206,OR
13207,FL
13208,FL
13209,OH
13210,TX
13211,CT
13212,OH
13213,CA
13214,TX
13215,TX
13216,TX
13217,OH
13218,TX
13219,SC
13220,MN
13221,OR
13222,CA
13223,WI
13224,CA
13225,CO
13226,MD
13227,SC
13228,PA
13229,NY
13230,CA
13231,CA
13232,FL
13233,OR
13234,FL
13235,TX
13236,TX
13237,AZ
13238,CO
13239,AZ
13240,MO
13241,TX
13242,CO
13243,CO
13244,WA
13245,TN
13246,TX
13247,TX
13248,CA
13249,WV
13250,PA
13251,CA
13252,RI
13253,FL
13254,CA
13255,CO
13256,FL
13257,KS
13258,PA
13259,CA
13260,NC
13261,PA
13262,CA
13263,TX
13264,PA
13265,FL
13266,MA
13267,CA
13268,WA
13269,PA
13270,CA
13271,CA
13272,MA
13273,FL
13274,TX
13275,NH
13276,GA
13277,IL
13278,IL
13279,CA
13280,MA
13281,MD
13282,VA
13283,MD
13284,UT
13285,MO
13286,WI
13287,NY
13288,CA
13289,FL
13290,MO
13291,TX
13292,AR
13293,CA
13294,UT
13295,CO
13296,CA
13297,MO
13298,KS
13299,RI
13300,TX
13301,FL
13302,MI
13303,NY
13304,CA
13305,NV
13306,CA
13307,CA
13308,CO
13309,OH
13310,MD
13311,TX
13312,NY
13313,NY
13314,CA
13315,TX
13316,CO
13317,MO
13318,GA
13319,CA
13320,LA
13321,PA
13322,WA
13323,NC
13324,PA
13325,MD
13326,TX
13327,CA
13328,WA
13329,NC
13330,LA
13331,CA
13332,IL
13333,TX
13334,TX
13335,OH
13336,FL
13337,PA
13338,PA
13339,NY
13340,CA
13341,CA
13342,KY
13343,PA
13344,CO
13345,IN
13346,PA
13347,TX
13348,NC
13349,NY
13350,PA
13351,TX
13352,TX
13353,AZ
13354,TX
13355,IL
13356,FL
13357,OH
13358,NY
13359,MI
13360,PA
13361,MO
13362,WI
13363,TX
13364,IL
13365,CO
13366,MO
13367,SD
13368,OH
13369,FL
13370,TX
13371,NC
13372,IL
13373,PA
13374,KS
13375,MA
13376,KS
13377,CA
13378,CA
13379,NJ
13380,CT
13381,CA
13382,CA
13383,CA
13384,PA
13385,PA
13386,TX
13387,WI
13388,IL
13389,AZ
13390,TX
13391,CA
13392,TX
13393,MN
13394,CO
13395,CA
13396,AZ
13397,MN
13398,PA
13399,PA
13400,WI
13401,NJ
13402,CA
13403,WA
13404,CA
13405,TN
13406,WI
13407,TX
13408,NY
13409,KS
13410,CA
13411,AZ
13412,CA
13413,TX
13414,KY
13415,AZ
13416,TX
13417,MA
13418,CA
13419,GA
13420,FL
13421,NY
13422,MI
13423,CA
13424,SC
13425,MN
13426,NY
13427,NE
13428,CA
13429,TX
13430,VA
13431,OH
13432,PA
13433,CA
13434,TX
13435,MI
13436,IN
13437,TX
13438,OR
13439,TX
13440,CA
13441,IL
13442,GA
13443,CT
13444,MO
13445,NY
13446,FL
13447,CA
13448,CA
13449,MO
13450,MN
13451,KS
13452,SD
13453,VA
13454,CO
13455,NY
13456,PA
13457,TX
13458,GA
13459,NY
13460,TN
13461,NY
13462,TX
13463,NV
13464,IL
13465,IL
13466,VA
13467,WY
13468,KS
13469,CA
13470,CA
13471,AZ
13472,FL
13473,CA
13474,TX
13475,NY
13476,MO
13477,NJ
13478,NY
13479,TX
13480,NJ
13481,MN
13482,TX
13483,CA
13484,PA
13485,TX
13486,AZ
13487,OH
13488,TN
13489,TX
13490,TX
13491,TN
13492,NY
13493,NV
13494,CO
13495,PA
13496,FL
13497,TX
13498,TX
13499,AZ
13500,NC
13501,OH
13502,CA
13503,MI
13504,OH
13505,MI
13506,TX
13507,TX
13508,FL
13509,TX
13510,KY
13511,VA
13512,CA
13513,FL
13514,MI
13515,NY
13516,TN
13517,NY
13518,IL
13519,AZ
13520,KS
13521,TN
13522,NJ
13523,NY
13524,NY
13525,CA
13526,TX
13527,CA
13528,TX
13529,PA
13530,MD
13531,MO
13532,TX
